Asset ID,Identifier,Asset Type,Title,ISRCs,UPC,Custom ID,Labels,Time Created,Number of Claims,Approx Daily Views
A813589517037944,,Sound Recording,Like You - The Callen Sisters,,,,,Thu Dec 13 19:16:19 PST 2012,1,6
A671553209255874,,Sound Recording,Lies of Liars - Nicholas Alan,,,,,Thu Dec 13 19:14:42 PST 2012,2,10
A265567204934015,,Sound Recording,Remnants (Kiyami Mutation) - Portal,,,,,Thu Dec 13 19:06:37 PST 2012,1,2
A649124923544728,,Sound Recording,After Hours - Vibes Alive,,,,,Thu Dec 13 19:00:29 PST 2012,14,300
A460421698089715,,Sound Recording,Rafts On Fire - Smile Brigade,,,,,Thu Dec 13 19:19:33 PST 2012,2,1
A211869809212721,,Sound Recording,Love Her Records - Stag,,,,,Thu Dec 13 19:14:40 PST 2012,1,1
A403268571571657,,Sound Recording,Play on 5 - Bonerama,,,,,Thu Dec 13 19:05:50 PST 2012,1,1
A932409719761378,,Sound Recording,Song For You (Instrumental) - DuffMusiq,,,,,Thu Dec 13 19:06:38 PST 2012,2,1
A848127241359714,,Sound Recording,Beautifully Broken - Brian Jarvis,,,,,Thu Dec 13 19:08:19 PST 2012,2,1
A158182515630801,,Sound Recording,Parasite (Instrumental) - Tania Alexandra,,,,,Thu Dec 13 19:12:55 PST 2012,1,4
A500738818005329,,Sound Recording,Crawl (Inst) - Pistol Star,,,,,Thu Dec 13 18:59:39 PST 2012,1,0
A807310323195466,,Sound Recording,Music - Beckah Shae,,,,,Thu Dec 13 19:26:02 PST 2012,28,40
A209727977274089,,Sound Recording,Supernova - Beckah Shae,,,,,Thu Dec 13 19:26:01 PST 2012,48,20
A126512575457318,,Sound Recording,The World Expands and Colapses When We Breathe - Aime,,,,,Thu Dec 13 19:26:01 PST 2012,5,2
A326537019017100,,Sound Recording,For Such A Time As This - Beckah Shae,,,,,Thu Dec 13 19:26:00 PST 2012,19,8
A331594197981235,,Sound Recording,Movie Man - Shane Theriot/Jack Miele,,,,,Thu Dec 13 18:59:36 PST 2012,4,3
A374915943346206,,Sound Recording,Shine Your Light - Jade Ambroze,,,,,Thu Dec 13 19:08:19 PST 2012,0,0
A905327968559728,,Sound Recording,One Of A Kind - Morrison Players,,,,,Thu Dec 13 19:14:43 PST 2012,1,1
A861130890097891,,Sound Recording,I Dream of Marie Antoinette - Love in October,,,,,Thu Dec 13 19:14:41 PST 2012,4,40
A804606986126120,,Sound Recording,Mogwai Part 2 - Dave Pezzner,,,,,Thu Dec 13 18:58:48 PST 2012,6,1
A422440281853271,,Sound Recording,One Last Time (Instumental) - Toby Madigan,,,,,Thu Dec 13 19:14:40 PST 2012,149,80
A627761321657859,ushm80976187,Sound Recording,Exile - Justen Cimino,ushm80976187,884502147025,,,Thu Dec 13 19:10:11 PST 2012,6,2
A412314180182861,,Sound Recording,Are You In (instrumental) - Jonathan Still,,,,,Thu Dec 13 19:14:44 PST 2012,4,2
A418513774828063,,Sound Recording,Miles - The Kindness Kind,,,,,Thu Dec 13 19:26:47 PST 2012,2,2
A943613801368290,,Sound Recording,Longroad (instrumental) - Mikey de Lara,,,,,Thu Dec 13 19:07:37 PST 2012,0,0
A671951678039202,,Sound Recording,Western Darkness (Instrumental) - Leopold and his Fiction,,,,,Thu Dec 13 19:26:02 PST 2012,1,0
A526587857441162,,Sound Recording,Heavy - Inst - The Freddie Long Band,,,,,Thu Dec 13 18:58:48 PST 2012,0,0
A118794282671796,,Sound Recording,Hang On To Your Wallet - Dave Pezzner,,,,,Thu Dec 13 19:07:34 PST 2012,2,1
A356492395570692,,Sound Recording,Night of The Witch - Tony Flynn,,,,,Thu Dec 13 19:16:19 PST 2012,11,6
A647082603653122,,Sound Recording,Gold - Beckah Shae,,,,,Thu Dec 13 19:14:40 PST 2012,67,50
A816634161285899,,Sound Recording,Whore (Instrumental) - Another Cynthia,,,,,Thu Dec 13 19:19:35 PST 2012,5,1
A159006811806010,,Sound Recording,Thinking Out Loud (Feat. IQ Of Kin 4 Life) (Clean) - Mic Crenshaw,,,,,Thu Dec 13 19:06:37 PST 2012,5,2
A113217890733196,,Sound Recording,Time - Monodeluxe,,,,,Thu Dec 13 19:00:29 PST 2012,19,6
A874456707965152,,Sound Recording,El Paso - The GoldRoom,,,,,Thu Dec 13 19:14:42 PST 2012,1,1
A228609420654180,,Sound Recording,Euro Dance - Orange Factory Music,,,,,Thu Dec 13 19:26:48 PST 2012,36,4
A332060250159787,,Sound Recording,Shadows - Mark J Scetta,,,,,Thu Dec 13 19:14:38 PST 2012,1,1
A422471361124226,,Sound Recording,Not Enough (instrumental) - The GoStation,,,,,Thu Dec 13 19:05:44 PST 2012,0,1
A749803231714803,,Sound Recording,Tell Me Why - Killed By Design,,,,,Thu Dec 13 18:58:48 PST 2012,8,600
A176166489686076,,Sound Recording,March of the Nerds - j.kleinberg,,,,,Thu Dec 13 18:58:48 PST 2012,5,2
A705229248683845,,Sound Recording,Broken Instrumental by Jamesking - James King,,,,,Thu Dec 13 18:59:42 PST 2012,0,0
A107291458214870,,Sound Recording,Ms. Kiss Kiss Bang Bang - New Faces,,,,,Thu Dec 13 19:06:36 PST 2012,3,2
A671963875367632,,Sound Recording,Chess Match - Cory Bold,,,,,Thu Dec 13 19:21:11 PST 2012,9,1
A274347099866649,,Sound Recording,haZel - Ruth Gerson,,,,,Thu Dec 13 19:14:41 PST 2012,2,1
A261746740835744,USXTH0514855,Sound Recording,Amandas Idea - Opus 1 - Opus 1,USXTH0514855,Opus 1,,,Thu Dec 13 18:56:50 PST 2012,10,5
A503919080394013,,Sound Recording,Missing Funerals (Instrumental) - Salim Nourallah,,,,,Thu Dec 13 19:14:43 PST 2012,0,0
A720623263747431,ICXTH6077934,Sound Recording,"Story Of Hero - Joshua R. Mosley, ASCAP, 100,","USXTH0514817,ICXTH6077934",Opus 1,,,Thu Dec 13 19:23:58 PST 2012,3,4
A325543797242549,,Sound Recording,Been Waiting - Jonathan Still,,,,,Thu Dec 13 19:08:20 PST 2012,3,5
A420667449148980,,Sound Recording,Get Out - The Shackeltons,,,,,Thu Dec 13 19:14:43 PST 2012,2,2
A768057554985794,,Sound Recording,Whispers - The Deppeler Effect,,,,,Thu Dec 13 19:11:55 PST 2012,1,1
A466076106573949,,Sound Recording,Gotta Go - Analogue Mix - Eha,,,,,Thu Dec 13 19:21:11 PST 2012,2,1
A861192633312664,,Sound Recording,Don't Look Back - Xoch,,,,,Thu Dec 13 19:14:38 PST 2012,0,0
A876055825789076,,Sound Recording,Frustrated - Copperpot,,,,,Thu Dec 13 18:59:37 PST 2012,0,0
A140503711639101,,Sound Recording,Follow (Instrumental) - Canopy Climbers,,,,,Thu Dec 13 19:26:01 PST 2012,2,1
A604821155907164,,Sound Recording,#putyourloveglasseson - Beckah Shae,,,,,Thu Dec 13 19:26:02 PST 2012,380,400
A543267056563456,,Sound Recording,Sturm und Drang Instrumental - Hot Lava Monster,,,,,Thu Dec 13 19:06:36 PST 2012,0,0
A226853956878704,,Sound Recording,Perfect People Gotta Go (Extended Instrumental) - Gabriel Mann,,,,,Thu Dec 13 19:14:38 PST 2012,167,200
A767701527953618,GBFPH0800417,Sound Recording,Sacraments - In The Nursery,GBFPH0800417,,,,Thu Dec 13 19:02:35 PST 2012,16,40
A239640198856129,,Sound Recording,Happiness - Orbiter,,,,,Thu Dec 13 19:14:41 PST 2012,7,1
A755252639761128,,Sound Recording,Rob's House - Mark J Scetta,,,,,Thu Dec 13 19:14:39 PST 2012,70,2
A231066878244304,,Sound Recording,"Think Too Much - Bailey Benz, Kat Lucas and Cuz",,,,,Thu Dec 13 19:26:02 PST 2012,0,1
A951392575738873,,Sound Recording,Durian Milkshake - The Wintermarket,,,,,Thu Dec 13 18:58:49 PST 2012,0,0
A625719679033726,,Sound Recording,This Elba-1 - Sleep Station/New London Fire,,,,,Thu Dec 13 19:05:29 PST 2012,0,0
A514992944396505,,Sound Recording,The Galaxy Needs Work - Echofission,,,,,Thu Dec 13 19:26:00 PST 2012,0,0
A941920307367228,,Sound Recording,Neon (Instrumental) - Sting - VAHN,,,,,Thu Dec 13 19:09:12 PST 2012,0,0
A718492839631381,,Sound Recording,Blue Religion - In The Nursery,,,,,Thu Dec 13 18:43:20 PST 2012,15,20
A440290498153290,,Sound Recording,Devil Mission - Tony Flynn,,,,,Thu Dec 13 18:52:26 PST 2012,9,5
A320812039959692,,Sound Recording,Go Get It Gurl - Al Sheez,,,,,Thu Dec 13 18:43:15 PST 2012,3,3
A907305169453977,,Sound Recording,Deliverance - In The Nursery,,,,,Thu Dec 13 18:28:21 PST 2012,9,4
A525707995413908,QMB8W1422193,Sound Recording,Exposed - Giselle Minns,QMB8W1422193,,,,Thu Dec 13 18:47:00 PST 2012,10,2
A350705082091517,,Sound Recording,Remembering - Tim Fatchen,,,,,Thu Dec 13 18:43:14 PST 2012,6,7
A546316315893208,,Sound Recording,Home Alone - Dave Pezzner,,,,,Thu Dec 13 18:43:25 PST 2012,3,1
A863984539133515,,Sound Recording,Moving To The City (Instrumental) - Archie Powell & The Exports,,,,,Thu Dec 13 18:08:37 PST 2012,0,0
A606873442192297,,Sound Recording,Sonshine - Al Sheez,,,,,Thu Dec 13 18:33:04 PST 2012,0,0
A438909464670151,,Sound Recording,Squared Circle (Inst) - Paulie Rhyme,,,,,Thu Dec 13 18:43:27 PST 2012,3,1
A920469582109308,,Sound Recording,Butterworth And Sons - In The Nursery,,,,,Thu Dec 13 18:36:50 PST 2012,8,9
A115120066658588,,Sound Recording,A Little Boys Christmas - Mack Bailey,,,,,Thu Dec 13 18:44:13 PST 2012,2,1
A360793613444839,,Sound Recording,Gittin Papers - Orange Factory Music,,,,,Thu Dec 13 18:43:26 PST 2012,3,1
A406574455691958,,Sound Recording,Around Town - Human Factor,,,,,Thu Dec 13 18:14:24 PST 2012,4,2
A606371582131644,,Sound Recording,Up There Alt. - Tony Flynn,,,,,Thu Dec 13 18:47:57 PST 2012,0,0
A336512170294153,,Sound Recording,The Act 2 - Emily Westman,,,,,Thu Dec 13 18:43:26 PST 2012,1,0
A743646995643676,,Sound Recording,The Language of Love (Instrumental) - Amy Powers,,,,,Thu Dec 13 18:52:25 PST 2012,1,1
A763650276259563,,Sound Recording,The Cross - Tim Fatchen,,,,,Thu Dec 13 18:33:03 PST 2012,5,1
A143022409287278,,Sound Recording,Daughter of Disintegration Part Four - Paul Summerlin,,,,,Thu Dec 13 18:38:25 PST 2012,21,300
A772292769815107,US4H20413783,Sound Recording,Queen of Swords - Michael Silvestri,US4H20413783,189646000572,,,Thu Dec 13 18:50:33 PST 2012,2,1
A546002681492588,,Sound Recording,Piano Insprng 6-6-11 - Matt Malley (Counting Crows),,,,,Thu Dec 13 18:43:13 PST 2012,5,5
A547830238282995,USXTH5542247,Sound Recording,Jipsy-jimifan98 - jimifan98,USXTH5542247,jimifan98,,,Thu Dec 13 18:19:35 PST 2012,5,3
A275057121282802,,Sound Recording,102bpm Gates Mthd TV - DJ WD4D,,,,,Thu Dec 13 18:47:55 PST 2012,77,60
A436238431950671,,Sound Recording,Metal Dawn - Tony Flynn,,,,,Thu Dec 13 18:52:25 PST 2012,7,10
A748092987749084,,Sound Recording,Hatkiva - Whalehawk,,,,,Thu Dec 13 18:14:25 PST 2012,0,0
A211182082474129,,Sound Recording,Wierd Little Person - Instrumental - Moruza,,,,,Thu Dec 13 18:43:27 PST 2012,9,1
A633467272443057,,Sound Recording,Mountain Woods Slide - Randall Crissman,,,,,Thu Dec 13 18:33:02 PST 2012,4,4
A263187911504351,,Sound Recording,Get Dough (Instrumental) - Al Sheez,,,,,Thu Dec 13 18:33:03 PST 2012,5,1
A726186863586588,,Sound Recording,Wildest Dreams - 22 Brides,,,,,Thu Dec 13 18:35:52 PST 2012,86,20
A309072787714845,,Sound Recording,The Graduate - Aswrc,,,,,Thu Dec 13 18:33:03 PST 2012,6,2
A531590235845573,usx9p1080750,Sound Recording,Gangsta Shit - Stormy Dai ; David Phoenix,usx9p1080750,,,,Thu Dec 13 18:51:25 PST 2012,0,0
A513082509361214,,Sound Recording,Pabst Brown Ribbon - Dave Pezzner,,,,,Thu Dec 13 18:48:06 PST 2012,1,2
A524320069358587,ushm21417399,Sound Recording,The Panther - Jessica Lurie,"ushm21417399,USAZL0810132",888174790282,,,Thu Dec 13 18:43:12 PST 2012,1,1
A146405543122940,,Sound Recording,Carroussella - In The Nursery,,,,,Thu Dec 13 18:25:04 PST 2012,2,1
A176249788153852,,Sound Recording,Sliding Down The Chimney To You (Instrumental) - Antony Field,,,,,Thu Dec 13 18:26:05 PST 2012,4,1
A113926736828042,,Sound Recording,Harmonia - In The Nursery,,,,,Thu Dec 13 18:38:23 PST 2012,4,1
A451442059778351,,Sound Recording,Boys and Girls Make The World Go Round - Mylin,,,,,Thu Dec 13 18:08:39 PST 2012,28,10
A970996949111725,uscgj1138109,Sound Recording,Come the Black Tide - zelazowa,uscgj1138109,,,,Thu Dec 13 18:30:07 PST 2012,1,1
A834586112954247,,Sound Recording,FunnyInLove(part2) - Steve Barden,,,,,Thu Dec 13 18:48:00 PST 2012,1,6
A841393686623854,,Sound Recording,Toxified (Instrumental) - Baba Brinkman,,,,,Thu Dec 13 18:25:04 PST 2012,1,1
A131524154014929,,Sound Recording,Around The World And Back Again - The Visitors,,,,,Thu Dec 13 18:08:39 PST 2012,6,2
A147507511386277,,Sound Recording,Live in Houses - Fall Twilight,,,,,Thu Dec 13 18:08:39 PST 2012,0,0
A630449406872328,,Sound Recording,What Cha Putting In My Stocking - John Jay Martyn,,,,,Thu Dec 13 18:38:23 PST 2012,0,0
A461644336229182,,Sound Recording,Do It (Instrumental) - V-Dott,,,,,Thu Dec 13 18:36:50 PST 2012,4,1
A255797697979650,,Sound Recording,Dance X - D. James Goodwin,,,,,Thu Dec 13 18:47:55 PST 2012,6,40
A746832184631890,,Sound Recording,Brown Sky (Omniverse Mix) Instrumental - Lucy Bland,,,,,Thu Dec 13 18:43:26 PST 2012,85,600
A214811493456853,,Sound Recording,Big Bounce - Orange Factory Music,,,,,Thu Dec 13 18:28:21 PST 2012,0,0
A677672272859124,,Sound Recording,Programmed Louin' - Aswrc,,,,,Thu Dec 13 18:33:02 PST 2012,0,0
A806759690345296,,Sound Recording,Tears in The Embers - Tony Flynn,,,,,Thu Dec 13 18:52:25 PST 2012,0,0
A642217176152363,,Sound Recording,Scientific Discovery - Randall Crissman,,,,,Thu Dec 13 18:29:22 PST 2012,3,1
A925841212294815,,Sound Recording,Spirit Sky (Instrumental) - Laura Ault,,,,,Thu Dec 13 18:48:05 PST 2012,4,90
A458920667711596,,Sound Recording,Midsummer Funk - 6th Ave S,,,,,Thu Dec 13 18:33:02 PST 2012,19,5
A260672691537151,,Sound Recording,Antwerp - Dave Pezzner,,,,,Thu Dec 13 18:48:07 PST 2012,0,0
A235510554648102,,Sound Recording,Poures - Vast Days,,,,,Thu Dec 13 18:52:26 PST 2012,1,3
A110285975089360,,Sound Recording,Oooh Not That Song - Dave Pezzner,,,,,Thu Dec 13 18:47:58 PST 2012,1,7
A720677772328574,,Sound Recording,Tony and the North Enders - Deon Wysocki,,,,,Thu Dec 13 18:38:24 PST 2012,1,0
A975748662337579,,Sound Recording,Days Of Freedom - In The Nursery,,,,,Thu Dec 13 18:26:06 PST 2012,11,7
A452704610063436,,Sound Recording,Binary - Matthew Aguiluz,,,,,Thu Dec 13 18:48:01 PST 2012,0,0
A146735198867291,,Sound Recording,Get Lifted - Orange Factory Music,,,,,Thu Dec 13 18:26:09 PST 2012,4,1
A301376913656868,,Sound Recording,Small Dog - Madrona Music,,,,,Thu Dec 13 18:33:04 PST 2012,2,1
A751993348943528,,Sound Recording,Back To Her Roots - Instrumental - JD Dohnal,,,,,Thu Dec 13 18:08:39 PST 2012,162,30
A549525665581372,,Sound Recording,Peace - Bill Wolford,,,,,Thu Dec 13 18:28:21 PST 2012,1,1
A144013295567362,,Sound Recording,Like Me - Al Sheez,,,,,Thu Dec 13 18:28:22 PST 2012,5,1
A644967260222385,,Sound Recording,Geisha Dreaming - Human Factor,,,,,Thu Dec 13 18:25:05 PST 2012,1,1
A335248792313672,,Sound Recording,Chase - Dave Pezzner,,,,,Thu Dec 13 18:47:55 PST 2012,1,4
A348627531614905,,Sound Recording,Bleed You Dry (Instrumental) - Patricia Ossowski,,,,,Thu Dec 13 18:48:05 PST 2012,4,1
A570391091103699,,Sound Recording,Gift of Light Part 1 - Steve Booke,,,,,Thu Dec 13 18:47:57 PST 2012,20,30
A959751674340488,,Sound Recording,"Lullaby - Alicia Bay Laurel (Indigo With Stars, Inc.)",,,,,Thu Dec 13 18:28:22 PST 2012,5,1
A704267060816020,,Sound Recording,GlassHalfFull - Steve Barden,,,,,Thu Dec 13 18:25:03 PST 2012,0,0
A606870410247373,,Sound Recording,Hit - In The Nursery,,,,,Thu Dec 13 18:33:01 PST 2012,1,10
A540304006115628,,Sound Recording,Bejing - Dave Pezzner,,,,,Thu Dec 13 18:52:25 PST 2012,0,0
A709694538696296,,Sound Recording,Tungsten - In The Nursery,,,,,Thu Dec 13 18:49:01 PST 2012,5,9
A651315134302895,,Sound Recording,Neptune's Great Dark Spot - Human Factor,,,,,Thu Dec 13 18:26:05 PST 2012,10,400
A233984065232779,,Sound Recording,Conundrum - Randall Crissman,,,,,Thu Dec 13 18:26:07 PST 2012,0,0
A917962258030775,,Sound Recording,Quid Pro Quo - Human Factor,,,,,Thu Dec 13 18:52:25 PST 2012,2,1
A407979024191939,,Sound Recording,Light Comical Stinger 1 - Joshua R. Mosley,,,,,Thu Dec 13 18:47:58 PST 2012,0,0
A316590570935309,,Sound Recording,Certain Good Deeds - Steve Romig,,,,,Thu Dec 13 18:48:07 PST 2012,1,0
A469536505233842,,Sound Recording,Blackpool Victoria Pier - In The Nursery,,,,,Thu Dec 13 18:44:14 PST 2012,8,8
A514285156713855,,Sound Recording,Dade County - Orange Factory Music,,,,,Thu Dec 13 18:43:13 PST 2012,3,1
A425366533706365,,Sound Recording,Insomniac - Know One,,,,,Thu Dec 13 18:47:59 PST 2012,1,1
A763418204843108,,Sound Recording,westthebest - Izm,,,,,Thu Dec 13 18:29:21 PST 2012,0,0
A353585313642464,,Sound Recording,Before the Front - Tim Fatchen,,,,,Thu Dec 13 18:26:06 PST 2012,3,2
A440799008634867,,Sound Recording,Cunard Vessel - In The Nursery,,,,,Thu Dec 13 18:26:07 PST 2012,2,1
A900638524111708,,Sound Recording,The Fear - Giselle Minns,,,,,Thu Dec 13 18:47:55 PST 2012,11,1
A709797934607835,,Sound Recording,Buss Yo Head - Al Sheez,,,,,Thu Dec 13 18:38:24 PST 2012,20,1
A826514730773844,,Sound Recording,Opening - In The Nursery,,,,,Thu Dec 13 18:52:26 PST 2012,2,2
A504217626870574,,Sound Recording,House Of Sorrow - In The Nursery,,,,,Thu Dec 13 18:26:05 PST 2012,9,1
A956613783869641,,Sound Recording,Running Out Of Time (Feat. Stic.Man Of Dead Prez) (Clean) - Mic Crenshaw,,,,,Thu Dec 13 18:25:04 PST 2012,15,6
A527383281094585,,Sound Recording,Anna Purna - Madrona Music,,,,,Thu Dec 13 18:26:08 PST 2012,0,0
A122109578739556,,Sound Recording,Nebular - Tony Flynn,,,,,Thu Dec 13 18:14:16 PST 2012,1,2
A168116682860964,,Sound Recording,Casual Waltz - Emily Westman,,,,,Thu Dec 13 18:47:58 PST 2012,0,0
A304933837604723,,Sound Recording,To Tha Floor - Orange Factory Music,,,,,Thu Dec 13 18:44:13 PST 2012,0,1
A647387976911703,,Sound Recording,A Good Time For A Change - Rob Ieva,,,,,Thu Dec 13 18:52:25 PST 2012,56,300
A608763971570819,US8340600085,Sound Recording,Ghost In the Night - Chrisopher Blue,US8340600085,679923001021,,,Thu Dec 13 18:21:31 PST 2012,1,0
A367507738464172,,Sound Recording,Tribal X (No Vox) - Human Factor,,,,,Thu Dec 13 18:25:03 PST 2012,5,8
A308711215689443,,Sound Recording,Sutra - Bill Wolford,,,,,Thu Dec 13 18:26:09 PST 2012,1,1
A325962907990249,,Sound Recording,Biello Dumlo - In The Nursery,,,,,Thu Dec 13 18:43:13 PST 2012,1,1
A476662929837638,,Sound Recording,City of Idols - Serel,,,,,Thu Dec 13 18:47:58 PST 2012,31,10
A219229846282113,ushm80591598,Sound Recording,J'ai Faim - Jessica Stevens Lurie,ushm80591598,,,,Thu Dec 13 18:30:07 PST 2012,3,1
A247562581472273,usx9p0749278,Sound Recording,Sunday Afternoon Lies - Daniel Timothy Vincent,usx9p0749278,,,,Thu Dec 13 18:19:35 PST 2012,0,0
A334528506452688,,Sound Recording,Kinoki - In The Nursery,,,,,Thu Dec 13 18:26:05 PST 2012,39,20
A710696805433134,,Sound Recording,Maybe I'll See You In Town - Matthew Aguiluz,,,,,Thu Dec 13 18:47:57 PST 2012,1,1
A123382912412510,,Sound Recording,Golden Boy - Madrona Music,,,,,Thu Dec 13 18:29:21 PST 2012,1,1
A852214665085918,,Sound Recording,Playa's Party - Hit Mastas,,,,,Thu Dec 13 18:48:05 PST 2012,1,1
A121050821524595,,Sound Recording,Born Today - Chris Hanlin,,,,,Thu Dec 13 18:43:26 PST 2012,0,4
A562724889439429,,Sound Recording,The Buyout - Jonathan Still,,,,,Thu Dec 13 18:43:25 PST 2012,1,1
A423064626261683,,Sound Recording,All The Way Home - Peter Mulvey,,,,,Thu Dec 13 18:47:57 PST 2012,0,0
A810100756526449,,Sound Recording,Y'all Get Down - Human Factor,,,,,Thu Dec 13 18:26:05 PST 2012,2,1
A238262013834493,,Sound Recording,Lite Humor Slower - Randall Crissman,,,,,Thu Dec 13 18:25:04 PST 2012,1,4
A539617538761409,,Sound Recording,Too Fly - Carey Haynes,,,,,Thu Dec 13 18:48:06 PST 2012,1,1
A115574645815632,,Sound Recording,ice cold - Izm,,,,,Thu Dec 13 18:43:14 PST 2012,0,0
A837372033965711,,Sound Recording,Cathedral Of Thoughts - In The Nursery,,,,,Thu Dec 13 18:28:21 PST 2012,2,1
A138706713935447,,Sound Recording,Biergarten - Jonathan Still,,,,,Thu Dec 13 18:33:02 PST 2012,0,0
A657771301106696,,Sound Recording,Zuni Mountain Ramble - Don Grieser,,,,,Thu Dec 13 18:33:03 PST 2012,9,3
A636908242146998,,Sound Recording,Platinum Plated - Carey Haynes,,,,,Thu Dec 13 18:14:23 PST 2012,0,0
A671841135254820,,Sound Recording,Incarceration - In The Nursery,,,,,Thu Dec 13 18:28:22 PST 2012,22,1
A739865588103829,,Sound Recording,In The End - Human Factor,,,,,Thu Dec 13 18:26:07 PST 2012,8,1
A146954902921004,,Sound Recording,Odessa Beach Pt 2 - In The Nursery,,,,,Thu Dec 13 18:25:03 PST 2012,18,5
A363932012084899,,Sound Recording,This Is How We Do - Stainless1,,,,,Thu Dec 13 18:44:14 PST 2012,52,4
A707712153556643,USKUF0500254,Sound Recording,Late Last Night - Chrisopher Blue,USKUF0500254,,,,Thu Dec 13 18:29:20 PST 2012,5,2
A806330908804539,usx9p1080748,Sound Recording,Uh Uh (feat. RonRon) - Stormy Dai ; David Phoenix,usx9p1080748,,,,Thu Dec 13 18:39:22 PST 2012,0,0
A371215059163349,,Sound Recording,Triumph - In The Nursery,,,,,Thu Dec 13 18:25:03 PST 2012,2,0
A928428690629306,,Sound Recording,You Like It - Serel,,,,,Thu Dec 13 18:43:25 PST 2012,1,1
A813098701502106,,Sound Recording,Arm Me Audacity - In The Nursery,,,,,Thu Dec 13 18:36:50 PST 2012,7,100
A655487187425895,,Sound Recording,Swag - Al Sheez,,,,,Thu Dec 13 18:38:23 PST 2012,220,70
A215347459281543,,Sound Recording,Pounding - Human Factor,,,,,Thu Dec 13 18:48:00 PST 2012,0,1
A972155905783994,,Sound Recording,Stutter - Copperpot,,,,,Thu Dec 13 18:08:38 PST 2012,71,2
A643938776043712,,Sound Recording,Delphic Sea - Human Factor,,,,,Thu Dec 13 18:47:57 PST 2012,4,1
A756286992357362,US8JA1009082,Sound Recording,Forget the Math - Clay Ross,US8JA1009082,885686340677,,,Thu Dec 13 18:16:20 PST 2012,1,2
A406862087014304,,Sound Recording,Lasers and Car Chasers - Magic Red,,,,,Thu Dec 13 18:08:38 PST 2012,0,0
A223631387653349,USAYB0710021,Sound Recording,Midnight In Eden - Windimoto,USAYB0710021,829410898874,,,Thu Dec 13 18:10:22 PST 2012,2,8
A941886337263613,,Sound Recording,Saprano - Hit Mastas,,,,,Thu Dec 13 18:48:00 PST 2012,2,1
A975133609097120,,Sound Recording,Dolor De Muelas - Robin Hill,,,,,Thu Dec 13 18:47:58 PST 2012,5,1
A234709792031909,,Sound Recording,Daughter of Disintegration Part Five - Paul Summerlin,,,,,Thu Dec 13 18:43:26 PST 2012,27,70
A975872124670193,,Sound Recording,Dangerous Spaces 2 - Dave Pezzner,,,,,Thu Dec 13 18:48:05 PST 2012,1,1
A229432179101954,,Sound Recording,A Clapapella - Binary,,,,,Thu Dec 13 18:14:24 PST 2012,25,1
A370252659756786,,Sound Recording,Coud Busting - Human Factor,,,,,Thu Dec 13 18:26:07 PST 2012,1,1
A102812024858807,,Sound Recording,My Lyphe Blacq (Instrumental) - Al Sheez,,,,,Thu Dec 13 18:33:03 PST 2012,4,1
A401120100810414,QMB8W1422208,Sound Recording,Exposed - Giselle Minns,QMB8W1422208,,,,Thu Dec 13 18:43:12 PST 2012,14,2
A117605710875460,,Sound Recording,Cobras And Garlands - Michael and Spider / Smoke & Mirrors,,,,,Thu Dec 13 18:43:13 PST 2012,6,5
A211367339332356,,Sound Recording,Dark Crusader - Tony Flynn,,,,,Thu Dec 13 18:29:21 PST 2012,4,2
A937525917487946,USXTH5542251,Sound Recording,Where\'s My Wax ?-jimifan98 - jimifan98,USXTH5542251,jimifan98,,,Thu Dec 13 18:17:15 PST 2012,55,20
A822476459660305,US8340600086,Sound Recording,After All I've Heard You Say - Chrisopher Blue,US8340600086,679923001021,,,Thu Dec 13 18:17:22 PST 2012,0,5
A827642532366654,USHG91100034,Sound Recording,Nopajam - Dave Carter,USHG91100034,847108012364,,,Thu Dec 13 18:30:07 PST 2012,0,0
A228406068014052,ushm21417405,Sound Recording,Wires - Jessica Lurie,"USAZL0810138,ushm21417405",888174790282,,,Thu Dec 13 18:19:35 PST 2012,0,0
A348044616039908,,Sound Recording,Cheesy Bossa Track - Randall Crissman,,,,,Thu Dec 13 18:26:06 PST 2012,3,1
A664275978251726,,Sound Recording,60's Groovy - Samvel Ohanesian,,,,,Thu Dec 13 18:47:59 PST 2012,1,1
A313093683840055,,Sound Recording,Extrahelladope Ft. Helladope & Jarv Dee - State Of The Artist,,,,,Thu Dec 13 18:14:18 PST 2012,5,1
A501379710082239,NOABN0900907,Sound Recording,YuGen-MuGen - Sienna,NOABN0900907,884502293173,,,Thu Dec 13 18:34:52 PST 2012,0,0
A225580401344614,QMB8W1408506,Sound Recording,Asleep On A Bus Near Lowell - Crushed Stars,"QMB8W1408506,GNXTH5794741,USA560877858",,,,Thu Dec 13 18:44:12 PST 2012,34,60
A566283497619640,,Sound Recording,Sesudient - In The Nursery,,,,,Thu Dec 13 18:33:02 PST 2012,0,0
A269765357078374,,Sound Recording,BLASTARD - Philip J. Bennett,,,,,Thu Dec 13 18:33:04 PST 2012,0,0
A705901646470052,,Sound Recording,Praise the Lowered - Voyager One,,,,,Thu Dec 13 18:27:08 PST 2012,5,10
A732912227828110,,Sound Recording,Snap - Al Sheez,,,,,Thu Dec 13 18:36:50 PST 2012,14,4
A373589767194077,,Sound Recording,Happy Animals of The Jungle - Human Factor,,,,,Thu Dec 13 18:14:22 PST 2012,9,1
A131101500818055,,Sound Recording,Another Whistle Song - j.kleinberg,,,,,Thu Dec 13 18:26:06 PST 2012,12,1
